"Dotson told FBI agents that he shot Dennehy after the player tried to shoot him, according to the arrest warrant affidavit.","Dotson was arrested July 21 after telling FBI agents he shot Dennehy when Dennehy tried to shoot him, according to the arrest warrant affidavit.",3.799999952316284,['डॉट्सन को 21 जुलाई को गिरफ्तार किया गया जब उसने एफ बी आई एजेंटों से कहा कि जब डेनेही ने उसे गोली मारने की कोशिश की थी तो उसने डेनेही को गोली मार दी थी।'],['डॉट्सन ने एफ बी आई एजेंटों से कहा कि उसने डेनेही को गोली से मार डाली जब कि खिलाड़ी ने उसे गोली से मारने की कोशिश की थी।']
"Dogs, he said, are second only to humans in the thoroughness of medical understanding and research.",He said that dogs are second only to humans in terms of being the subject of medical research.,4.599999904632568,['उन्होंने कहा कि चिकित्सकीय अनुसंधान का विषय होने की दृष्टि से कुत्ते केवल मनुष्यों से दूसरे हैं।'],['उन्होंने कहा कि कुत्ते चिकित्सा ज्ञान और अनुसंधान की गहनता में केवल मनुष्यों की तुलना में दूसरे हैं।']
"The stock rose $2.11, or about 11 percent, to close on Friday at $21.51 on the New York Stock Exchange.",PG&E Corp. shares jumped $1.63 or 8 percent to $21.03 on the New York Stock Exchange on Friday.,1.399999976158142,['न्यूयॉर्क स्टॉक एक्सचेंज में शुक्रवार को PG&E कर्पोरेसन के शेयर 1.63 या 8 प्रतिशत बढकर 21.03 डॉलर हो गए.'],['न्युयोर्क स्टॉक एक्सचेंज में यह स्टाक $2.11 या लगभग 11 प्रतिशत बढकर Cuma को $21.51 पर बंद हो गया.']
Eric Gagne earned his 17th save in as many opportunities as he struck out three in the ninth and allowed only an infield single by Greg Norton.,Closer Eric Gagne earned his 17th save in as many opportunities as he struck out three of the four batters he faced in the ninth.,3.5999999046325684,['निकटवर्ती एरिक गैन ने कई अवसरों में अपनी 17वीं बचत प्राप्त की और नौवीं में सामने आने वाले चार बल्लेबाजों में से तीन को आउट कर लिया।'],['एरिक गैन ने नौवें स्थान पर तीन रन आउट किये और ग्रेग नॉर्टन द्वारा केवल एक इनफील्ड एकल की अनुमति दी।']
Blair's government included the charge that Saddam sought uranium from Niger in a September 2002 dossier setting out the case for military action.,Britain included the accusation in a September 2002 dossier setting out the case for war in Iraq.,3.0,['ब्रिटेन ने इस आरोप को सितंबर 2002 के एक दस्तावेज में शामिल किया जिसमें इराक में युद्ध के मामले का उल्लेख किया गया था.'],['ब्लेयर की सरकार ने उन आरोपों को भी शामिल किया है कि सद्दाम ने सितंबर 2002 में नाइजर से यूरेनियम की मांग की थी।']
"Not counting energy prices, wholesale prices were down 0.9 percent.","Energy prices dropped by 8.6 percent, the biggest decline since July 1986.",1.600000023841858,"['बिजली की कीमतें 8.6 प्रतिशत गिर गईं, जो जुलाई 1986 से सबसे बड़ी गिरावट थी।']","['ऊर्जा की कीमतों को ध्यान में न रखते हुए, थोक मूल्य 0.9 प्रतिशत गिर गए।']"
The spacecraft is scheduled to blast off as early as tomorrow or as late as Friday from the Jiuquan launching site in the Gobi Desert.,The spacecraft is scheduled to blast off between next Wednesday and Friday from a launching site in the Gobi Desert.,4.0,['इस अंतरिक्षयान को अगले बुधवार और शुक्रवार के बीच गोबी रेगिस्तान में स्थित एक प्रक्षेपण स्थल से प्रक्षेपित करने की योजना है।'],['इस अंतरिक्षयान को कल ही या शुक्रवार तक गोबी मरुस्थल के जिउक़ान प्रक्षेपण स्थल से उड़ाने की योजना बनाई गई है.']
"Hong Kong was flat, Australia , Singapore and South Korea lost 0.2-0.4 percent.","Australia was flat, Singapore was down 0.3 percent by midday and South Korea added 0.2 percent.",2.400000095367432,"['ऑस्ट्रेलिया स्थिर था, सिंगापुर दोपहर तक 0.3 प्रतिशत नीचे था और दक्षिण कोरिया 0.2 प्रतिशत बढ़ा.']","['हांगकांग सपाट था, ऑस्ट्रेलिया, सिंगापुर और दक्षिण कोरिया 0.2-0.4 प्रतिशत खो गए।']"
"SUVs parked on residential streets in Monrovia were tagged with ""ELF"" and other slogans, and another was set ablaze in front of a house, Sgt. Tom Wright said.","Several SUVs parked on residential streets in Monrovia were tagged with ``ELF'' and other slogans, said Sgt. Tom Wright.",3.5,"[""मोनरोविया में आवासीय सड़कों पर पार्क किए गए कई एसयूवी '' एलएफ '' और अन्य चिह्नों से चिह्नित किए गए थे, सेंट टॉम राइट ने कहा.""]","[""Monrovia में आवासीय सड़कों पर पार्क किए गए SUV 'ELF' और अन्य चिह्नों से चिह्नित किए गए थे, और एक अन्य को एक घर के सामने आग में जला दिया गया था,gt. Tom Wright ने कहा.""]"
At least 11 more cases in Indiana and three in Illinois are suspected.,There’s also at least three suspected cases in Illinois and 11 in Indiana.,5.0,['इलिनोई में भी कम से कम तीन संदिग्ध मामले हैं और इन्डियाना में 11 मामले हैं.'],['इन्डियाना में कम से कम 11 और इलिनोई में तीन मामलें संदिग्ध हैं.']
"The pill, which they call the ""polypill,"" would contain aspirin, a cholesterol-lowering drug, three blood pressure-lowering drugs at half the standard dose and folic acid.","The ingredients of such a polypill would contain aspirin, a cholesterol-lowering statin, three blood pressure-lowering agents in half dose, and folic acid.",5.0,"['ऐसे पॉलिपिल के अवयव में एसीपीरिन, कोलेस्ट्रॉल कम करने वाला स्टैटिन, आधा खुराक में तीन रक्तचाप कम करने वाले एजेंट और फॉलिक एसिड शामिल होंगे।']","['गोल, जिसे वे ""पोलिपिल"" कहते हैं, में एसपिरिन, एक कोलेस्ट्रॉल कम करने वाली दवा, तीन रक्तचाप कम करने वाली दवाएं मानक खुराक का आधा और फोलिक एसिड शामिल होगा.']"
"""They drive around in their cars, while people are being killed 500 metres away,"" he said on Sunday.","""What they are doing right now is they drive around in their cars, while people are being killed 500 metres away.",4.0,"['""जो वे कर रहे हैं, वह है कि वे अपने कारों में घूम रहे हैं, जबकि 500 मीटर की दूरी पर लोग मारे जा रहे हैं।']","[""'' वे अपने कारों में घूमते रहते हैं, जबकि 500 मीटर की दूरी पर लोग मारे जा रहे हैं,'' उन्होंने Pazar günü कहा।""]"
"At Tuesday's arraignment hearing, Marsh pleaded not guilty to 122 counts of burial service fraud and 47 counts of making false statements.",At the hearing he pleaded not guilty to the burial service fraud and false statements charges.,3.0,['सुनवाई में उन्होंने बलिदान सेवा में धोखाधड़ी और मिथ्या बयान आरोपों के लिए दोषी नहीं कहा.'],"['Tuesday के अभियोग सुनवाई में, मार्श ने 122 दफन सेवा में धोखाधड़ी और 47 मिथ्या बयान देने के आरोपों के लिए दोषी नहीं कहा.']"
"Still, revenues from the extra premiums would not be huge.",How would the extra premiums be collected?,1.3329999446868896,['अतिरिक्त प्रीमियमों को कैसे संग्रहित किया जाएगा?'],"['फिर भी, अतिरिक्त प्रीमियमों से आय विशाल नहीं होगी।']"
Semiconductor giant Intel Corp. said yesterday that its second-quarter profits doubled from a year ago as stronger-than-expected demand for computer microprocessors offset the weakness of its communications chip business.,Intel Corp.'s second-quarter profits doubled and revenues grew 8 percent from a year ago as the chip-making giant reported stronger-than-expected demand for personal computer microprocessors.,3.799999952316284,['इन्टेल कर्पोरेसन की दूसरी तिमाही में लाभ दोगुना हो गया और एक साल से आय 8 प्रतिशत बढ़ गई क्योंकि चिप बनाने वाले महाकाय ने निजी कंप्यूटर माइक्रोप्रोसेसरों की अपेक्षा अधिक मांग दर्ज की।'],['अर्धचालक महाकाय इंटेल कर्पोरेसन ने कल कहा कि कंप्यूटर माइक्रोप्रोसेसरों की अपेक्षा अधिक मांग अपने संचार चिप व्यापार की कमजोरी को दूर करने के लिए एक वर्ष पहले से अपनी दूसरी तिमाही लाभ में दो गुना वृद्धि हुई.']
"Schroeder cancelled his Italian holiday after Stefani refused to apologise for the slurs, which came after Berlusconi compared a German politician to a Nazi concentration camp guard.",Stefani's remarks further stoked tension after Italian Prime Minister Silvio Berlusconi last week compared a German member of the European Parliament to a Nazi concentration camp guard.,3.0,['स्टीफनी के टिप्पणियों ने पिछले सप्ताह इटालियन प्रधानमंत्री Silvio Berlusconi को यूरोपीय संसद के एक जर्मन सदस्य से एक नाजी कनेक्ट्रम कैंप गार्ड की तुलना करने के बाद तनाव को और बढ़ा दिया।'],['स्टीफनी ने Berlusconi ने एक जर्मन राजनीतिज्ञ को एक नाजी कनेक्ट्रम कैंप के गार्ड से तुलना करने के बाद आने वाले अफसोसों के लिए क्षमा करने से इंकार करने के बाद स्रोडर ने अपने इटालियन अवकाश को रद्द कर दिया।']
"Dell's OpenManage software includes Dell Update Packages with SMS to help automate the management of server hardware, applications and operating systems patches with a single tool.","The update packages help ""automate the management of server hardware, applications and operating systems patches using one tool,"" which is unpleasantly vague.",2.6670000553131104,"['अद्यतन पैकेज ""सर्वर हार्डवेयर, अनुप्रयोग और ऑपरेटिंग सिस्टम पैचों का प्रबंधन एक उपकरण के उपयोग से स्वचालित करने में मदद करते हैं,"" जो अप्रिय रूप से अस्पष्ट है.']","['डेल के ओपनमैनेज सॉफ्टवेयर में एक ही उपकरण के साथ सर्वर हार्डवेयर, अनुप्रयोग और ऑपरेटिंग सिस्टम पैचों के प्रबंधन को स्वचालित करने में मदद करने के लिए डेल अद्यतन पैकेज्स SMS सहित शामिल हैं।']"
"He'll be swept over any minute or just die of the cold, Moriarty thought.","From the top of the embankment, Moriarty thought, ""He'll be swept over any minute or just die of the cold.""",4.0,"['किनारे के ऊपर से मोरियाटी ने सोचा, ""उसको किसी भी मिनट में उछाल दिया जाएगा या ठंड से मर जाएगा।""']","['वह किसी भी क्षण उछल जाएगा या ठंड से मरेगा, मोरियाटी ने सोचा।']"
LURD's Ja'neh also called for an interim government and the deployment of a U.S.-led Western peacekeeping force.,The rebels are also calling for the deployment of a U.S.-led peacekeeping force.,3.0,['उग्रवादियों ने भी संयुक्त राज्य अमरीका के नेतृत्व में शांति रक्षक बल की तैनाती की मांग की है।'],['लुर्ड के जेनेह ने भी एक अंतरिम सरकार और अमरीकी नेतृत्व में पश्चिमी शांतिkeeping बल की तैनाती की मांग की।']
"KEDO Spokesman, Roland Tricot said: ""The executive board decided to refer this question to capitals.","""The executive board decided to refer this to the capitals,"" the Korean Energy Development Organization said.",4.0,"[""कोरियाई ऊर्जा विकास संगठन ने कहा, '' कार्यकारी बोर्ड ने इसे राजधानी को सौंपने का निर्णय लिया है. ''""]","['केईडीओ के प्रवक्ता रोलांड ट्रिकॉट ने कहा, ‘‘कार्यकारी बोर्ड ने इस प्रश्न को राजधानी को सौंपने का निर्णय लिया है।']"
"Benchmark Treasury 10-year notes gained 17/32, yielding 4.015 percent.","The benchmark 10-year note was recently down 17/32, to yield 4.067 percent.",2.75,['मानक १०-वर्षीय नोट हाल ही में 17/32 से घटकर 4.067 प्रतिशत लाभ उठाया गया।'],['बेंचमार्क ट्रेजारी १०-वर्षीय नोट 17/32 से बढ़कर 4.015 प्रतिशत हो गए।']
Prosecutors did an about-face in May and asked that the autopsy reports be unsealed after portions of Conner Peterson's autopsy report favorable to the defense were leaked to the media.,They asked that the autopsy reports be unsealed after portions of the autopsy report on Peterson's unborn son that were favorable to the defense were leaked to the media.,4.0,"['उन्होंने कहा कि पिटरसन के अजन्म पुत्र के बारे में आरोग्य के लिए अनुकूल आरोग्य रिपोर्ट के कुछ अंश मीडिया को छप गए थे, उसके बाद आरोग्य रिपोर्टों को खोल दिया जाए.']",['अभियोक्ताओं ने मई में एक मुख-विरोध किया और मीडिया को कंनर पीटरसन के आटोपीसी रिपोर्ट के पक्षपातपूर्ण भागों को छपने के बाद आटोपीसी रिपोर्टों को छुपाने के लिए कहा.']
"Volume was moderate at 827.68 million shares, up from 798.95 million at the same point Tuesday.","Volume came to 439.66 million shares, below 450.39 million at the same point Wednesday.",1.5,"['मात्रा 439.66 मिलियन शेयरों पर आयी, जो Çarşamba को इसी बिंदु पर 450.39 मिलियन शेयरों से कम थी.']","['मात्रा 827.68 मिलियन शेयरों पर मामूली थी, जो मङ्गलबार के एक ही बिन्दु पर 798.95 मिलियन शेयरों से बढ़ गई थी.']"
"Penn Traffic's stock closed at 36 cents per share on Wednesday on Nasdaq, up two cents.","Penn Traffic stock closed Wednesday at 36 cents, up 2 cents, or 6.2 percent, from Tuesday's close.",3.75,['पेन ट्रैफिक स्टॉक मङ्गलबार को 2 सेंट या 6.2 प्रतिशत बढकर 36 सेंट पर बंद हो गया।'],"['पेन ट्रैफिक के स्टॉक ने miercuri को Nasdaq में प्रति शेयर 36 सेंट पर, दो सेंट बढकर बंद किया.']"
Hotly contested legislation that would change the state's takeover law and help a Michigan-based development company fend off a takeover cleared the state Senate on Thursday.,Legislation that would change state takeover law and help Bloomfield Hills-based Taubman Centers Inc. fend off a $1-billion takeover won committee approval Tuesday.,2.75,['राज्य के अधिग्रहण कानून को बदलने और Bloomfield Hills स्थित Taubman Centers Inc. को 1 बिलियन डालर के अधिग्रहण से बचने में मदद देने वाले कानून को समिति की स्वीकृति दे दी गई.'],['राज्य के अधिग्रहण कानून को बदलने और मिशिगन के एक विकास कंपनी को अधिग्रहण से बचने में मदद देने वाले उग्र विवादित कानून ने Perşembe günü राज्य सेनेट को मंजूरी दी।']
"However, other unions including the powerful CGT remained opposed to the reform and demanded the government begin fresh negotiations with them.","The powerful CGT and other unions remained opposed to the plans, however, and demanded the government renegotiate the reform with them.",4.0,['लेकिन शक्तिशाली सीजीटी और अन्य मजदूर संघों ने भी योजनाओं का विरोध किया और सरकार से उनसे सुधार पर पुनर्विमर्श करने की मांग की।'],"['तथापि, शक्तिशाली सीजीटी सहित अन्य संघों ने भी सुधार का विरोध किया और सरकार से उनसे नई वार्ताएं आरंभ करने की मांग की।']"
The family owns Cheetahs strip clubs here and in Las Vegas.,The searches were conducted simultaneously with raids on strip clubs in San Diego and Las Vegas.,1.5,['खोज लास वेगास और सैन दिगो में स्ट्रिप क्लबों पर आक्रमणों के साथ ही की गई।'],['इस परिवार का यहां और लास वेगस में चिड़िया स्ट्रिप क्लब है।']
"The new bill would have Medicare cover 95 percent of drug costs over $5,100.","Above that, seniors would be responsible for 100 percent of drug costs until the out-of-pocket total reaches $3,600.",1.7999999523162842,"['इसके अलावा, वरिष्ठ व्यक्तियों को 100 प्रतिशत दवाओं की लागत का उत्तरदायित्व होगा जब तक कि कुल खर्च 3,600 डालर तक न पहुंच जाए।']","['इस नए बिल में मेडिकेअर द्वारा 5,100 डॉलर से अधिक दवाओं की 95 प्रतिशत लागत का कवर किया जाएगा।']"
"Several thousand 3rd Infantry troops, including the 3rd Brigade Combat Team based at Fort Benning in Columbus, began returning last week.","A few thousand troops, most from the division's 3rd Brigade Combat Team based at Fort Benning in Columbus, began returning last week, with flights continuing through Friday.",4.0,"['कुछ हजार सैनिक, जिनमें से अधिकतर कोलम्बस में फोर्ट बेनिंग में स्थित इस डिवीजन की तीसरी ब्रिगेड युद्ध दल में से थे, पिछले सप्ताह वापस आना आरंभ कर चुके हैं और उड़ान शुक्रवार तक जारी रहे हैं।']",['पिछले सप्ताह कोलम्बस में फोर्ट बेनिंग में स्थित तीसरी ब्रिगेड युद्ध दल सहित कई हजार तीसरी छाउनी सैनिकों ने वापसी शुरू की।']
Prairie dogs sold as exotic pets are believed to have been infected in an Illinois pet shop by a Gambian giant rat imported from Africa.,Prairie dogs are believed to have become infected in a pet shop through a Gambian rat imported from Africa.,3.5999999046325684,['प्रीरी कुत्ते को अफ्रीका से आयातित गाम्बियाई चूहा के माध्यम से एक जानवर दुकान में संक्रमित होने का विश्वास किया जाता है।'],['प्रीरी कुत्ते जो विदेशी जानवरों के रूप में बेचे जाते हैं उन्हें अफ्रीका से आयातित गाम्बिया के एक विशाल चूहे द्वारा इलिनोई जानवरों के दुकान में संक्रमित पाया जाता है।']
The defense cannot appeal Roush's ruling until after the trial.,"Defense lawyers cannot appeal the ruling until after trial, in the appellate courts.",3.400000095367432,['प्रतिरक्षा वकील अपील न्यायालयों में मुकदमे के बाद तक निर्णय पर अपील नहीं कर सकते।'],['बचाव पक्ष मुकदमे के बाद तक रुश के निर्णय पर अपील नहीं कर सकता.']
The committee was appointed by Defense Secretary Donald Rumsfeld under orders from Congress.,The public hearing is the second for the panel created by Defense Secretary Donald Rumsfeld under pressure from Congress.,2.5999999046325684,['यह सार्वजनिक सुनवाई कांग्रेस के दबाव में रक्षा सचिव डोनाल्ड रम्सफेल्ड द्वारा स्थापित पैनल के लिए दूसरी है.'],['इस समिति का गठन कांग्रेस के आदेशों के अधीन रक्षा सचिव डोनाल्ड रम्सफेल्ड ने किया था।']
"Former Indiana Rep. Frank McCloskey, 64, died Sunday in Bloomington after a battle with bladder cancer.",McCloskey died Sunday afternoon in his home after a year-long battle with bladder cancer.,3.25,['माक्लोस्की एक वर्ष तक मूत्राशय कैंसर से लड़ने के बाद Pazar दोपहर अपने घर में मर गया।'],"['पूर्व इन्डियाना रिप. फ्रैंक मक्कोस्की, 64, ब्लूमिंगटन में 膀胱 कैंसर के साथ एक संघर्ष के बाद मरे.']"
Hospitals and the Red Cross appealed to blood donors yesterday.,The Connecticut Hospital Association joined the Red Cross Monday in calling for more blood donors.,3.75,['कनेक्टिकट अस्पताल एसोसिएशन ने रक्तदाताओं की संख्या बढ़ाने के लिए Pazartesi को रेड क्रास में शामिल किया।'],['अस्पतालों और रेड क्रास ने कल रक्तदाताओं को अपील की।']
mexico wishes to guarantee citizens' safety.,mexico wishes to avoid more violence.,4.0,['मेक्सिको अधिक हिंसा से बचना चाहता है।'],['मेक्सिको नागरिकों की सुरक्षा सुनिश्चित करना चाहता है।']
spain currently holds the rotating presidency of the osce.,spain currently holds the osce's presidency.,4.199999809265137,['स्पेन वर्तमान में ओस की अध्यक्षता करता है।'],['स्पेन वर्तमान में ओस की परिवर्तित अध्यक्षता करता है।']
the treaty was first signed in 1990.,the cfe treaty was signed in 1990.,4.199999809265137,['सीएफ समझौता 1990 में हस्ताक्षर किया गया था।'],['यह करार 1990 में पहली बार हस्ताक्षरित किया गया था।']
gorgich and pashtoon were executed in prison.,gorgich and pashtoon were executed for trafficking heroin in sistan-baluchestan province.,3.200000047683716,['सिस्तान-बालुचेस्तान प्रांत में हैरोइन के अवैध व्यापार के लिए गोर्गीच और पासटन को निष्कासित किया गया।'],['गोर्गिक और पाशटन को जेल में निष्कासित कर दिया गया।']
safe bourada was sentenced to 15 years in prison.,djamel badaoui was sentenced to five years.,0.6000000238418579,['ज़ैमेल badaoui को पांच साल का दंड दिया गया।'],['सैरफ बौरादा को 15 साल का कारावास का दंड दिया गया।']
santos stated the radioactive material was the primary basis for generating crude weapons of mass destruction and terrorism.,uranium is a radioactive material which is the primary basis for generating dirty weapons of mass destruction and terrorism.,3.5999999046325684,['यूरेनियम एक रेडियोधर्मी पदार्थ है जो सामूहिक विनाश और आतंकवाद के दूषित हथियारों के उत्पादन के लिए प्राथमिक आधार है।'],['संतों ने कहा कि रेडियोधर्मी सामग्री जनसंहार और आतंकवाद के कच्चे हथियारों के उत्पादन के लिए प्राथमिक आधार है।']
fulvio berghella stated that the digital worm named sq hell was particularly virulent and replicated itself at the rate of 8000 times an hour.,fulvio berghella stated that the digital worm named sq hell has a very high capacity to replicate itself and the digital worm named sq hell is slowing down the poste italiane computer network and making some computers inoperable.,3.5999999046325684,['fulvio berghella ने कहा है कि एसक्यू हन्नुम नामक डिजीटल कृमि का स्वयं को प्रतिलिपि करने की क्षमता बहुत अधिक है और एसक्यू हन्नुम नामक डिजीटल कृमि पोस्ट इतालवी कंप्यूटर नेटवर्क को धीमी कर रही है और कुछ कंप्यूटरों को काम में नहीं ला रही है।'],['fulvio berghella ने कहा है कि एसक्यू हनkel नामक डिजिटल कृमि विशेष रूप से विषाक्त है और 8000 बार प्रति घंटा की दर से अपने आप को प्रतिलिपि बनाता है।']
ingo kober stated there is larger interest in intellectual property rights now than 20 or 30 years ago.,ingo kober stated that some nations had stronger intellectual property rights than others.,2.0,['इन्गो कोबर ने कहा कि कुछ देशों के बौद्धिक संपदा अधिकार अन्य देशों की अपेक्षा अधिक मजबूत होते हैं।'],['इनगो कोबर ने कहा कि अब 20 या 30 साल पहले से बौद्धिक संपदा अधिकारों में अधिक रुचि है।']
investigators claim the british company was a cia cover.,russian investigators stated that the british company was a cia cover.,4.400000095367432,['रूसी जांचकर्ताओं ने कहा कि ब्रिटिश कंपनी एक सीए कवर थी.'],['जांचकर्ताओं का दावा है कि ब्रिटिश कंपनी एक सीएआई कवर थी.']
russia and nato member countries will hold meetings this fall on the conventional forces in europe treaty (cfe).,russian parliament voted unanimously to suspend russia's participation in the conventional forces in europe (cfe) treaty.,1.399999976158142,['रूसी संसद ने एकमत से यूरोप (सीएफ) समझौते में परम्परागत बलों में रूस की भागीदारी को निलंबित करने के लिए मतदान किया।'],['रूस और नाटो सदस्य देशों ने यूरोपीय संधि (सीएफई) में पारंपरिक बलों पर इस हड़ताल में बैठकें आयोजित करेंगे।']
the united states government and other nato members have refused to ratify the amended treaty until officials in moscow withdraw troops from the former soviet republics of moldova and georgia.,the united states and other nato members have refused ratify the amended treaty until russia completely withdraws from moldova and georgia.,4.599999904632568,['संयुक्त राज्य और अन्य नाटो सदस्यों ने संशोधित समझौते को जब तक कि रूस moldova और georgia से पूर्ण रूप से वापसी नहीं कर ले तब तक अनुमोदित नहीं किया है।'],['संयुक्त राज्य सरकार और अन्य नाटो सदस्यों ने इस संशोधित समझौते को तब तक अनुमोदित नहीं किया है जब तक कि मोस्को के अधिकारियों ने moldova और georgia के पूर्व सोवियत गणराज्यों से सैनिकों को वापस नहीं ले लिया है।']
russia would not immediately increase military strength along russian borders.,russia would not hesitate to increase military strength along russian borders if the need arises.,2.0,['यदि जरूरत पड़ती है तो रूस रूस की सीमाओं में सैन्य बल बढ़ाने में कोई संकोच नहीं करेगा।'],['रूस तत्काल रूसी सीमाओं के साथ सैन्य शक्ति बढ़ा नहीं देगा।']
the center will be operational in august 2008.,the center will formally open in 2009.,2.200000047683716,['केंद्र 2009 में औपचारिक रूप से खोला जाएगा।'],['यह केन्द्र अगस्त 2008 में कार्यशील होगा।']
brazilian police surrounding slums north of rio de janeiro to rid them of violent drug traffickers.,the police officers surrounded the slums north of rio de janeiro to rid them of violent drug traffickers and seize weapons and drugs.,3.799999952316284,['पुलिस अधिकारियों ने Rio de Janeiro के उत्तर में रहने वाले बस्तियों को घेर लिया ताकि वे हिंसात्मक ड्रग्स के व्यापारियों से छुटकारा पा सकें और हथियार और ड्रग्स को पकड़ सकें।'],['ब्राजील पुलिस Rio de Janeiro के उत्तरी भाग के झोपडपटलों को घेरे हुए हैं ताकि वे हिंसात्मक ड्रग्स व्यापारियों से छुटकारा पा सकें।']
regional and international non-proliferation issues should be addressed through dialogue and negotiations.,the second proposal was that regional and international non-proliferation issues should be addressed through dialogue and negotiations.,3.5999999046325684,['दूसरा प्रस्ताव यह था कि क्षेत्रीय और अंतरराष्ट्रीय अस्त्र-प्रसार से संबंधित मुद्दों का समाधान संवाद और बातचीत के माध्यम से किया जाना चाहिए।'],['क्षेत्रीय और अंतर्राष्ट्रीय परमाणु निरस्त्रीकरण के मुद्दों पर बातचीत और बातचीत के माध्यम से विचार किया जाना चाहिए।']
bombing occurred in afghanistan as attacks by anti-government insurgents increase in recent days.,a bombing occurred in afghanistan but police have not yet stated who is responsible.,2.5999999046325684,['अफगानिस्तान में एक बमबारी हुई लेकिन पुलिस ने अभी तक यह नहीं कहा है कि कौन जिम्मेदार है.'],['हाल के दिनों में सरकार के खिलाफ विद्रोहियों द्वारा किये गये आक्रमणों में वृद्धि के कारण अफगानिस्तान में बमबारी हुई।']
georgian government websites are under intense cyber attack following russian military strikes against georgia late last week.,the cyber attacks follow russian military strikes launched against georgia late last week.,4.800000190734863,['साइबर आक्रमण पिछले सप्ताह गॉर्जिया के विरुद्ध रूसी सेना के हमले के बाद हुए थे।'],['गॉर्जियन सरकार के वेबसाइट पिछले सप्ताह के अंत में गॉर्जिया के विरुद्ध रूसी सैनिकों के हमले के बाद तीव्र साइबर हमले में हैं।']
switzerland's trade and diplomatic relations with iran have been criticized in recent months after foreign minister micheline calmy-rey traveled to tehran in march 2008 to sign a deal with iran's state gas firm.,switzerland's trade and diplomatic relations with the islamic republic have been criticized in recent months after foreign minister micheline calmy-rey traveled to tehran in march 2008 to sign a gas deal.,3.799999952316284,['इस्लामी गणराज्य के साथ स्विट्जरलैंड के व्यापार और राजनयिक संबंधों को हाल के महीनों में विदेश मंत्री माइकेलिन शांती-रे ने एक गैस सौदे पर हस्ताक्षर करने के लिए मार्च 2008 में तेहरान जाने के बाद आलोचना की है।'],['हाल के महीनों में विदेश मंत्री माइकेलिन calmy-rey ने ईरान के राज्य गैस फर्म के साथ एक समझौते पर हस्ताक्षर करने के लिए मार्च 2008 में तेहरान जाने के बाद स्विट्जरलैंड के व्यापार और ईरान के साथ राजनयिक संबंधों पर आलोचना की गई है।']
"the conventional forces in europe treaty limits the number of military aircraft, tanks and other non-nuclear heavy weapons in europe.",the conventional forces in europe treaty was signed by russian and nato members in 1990.,2.799999952316284,['यूरोप में पारंपरिक बलों का समझौता रूस और नाटो सदस्यों द्वारा 1990 में हस्ताक्षर किया गया था।'],"['conventional forces in europe treaty limits the number of military aircraft, tanks and other non-nuclear heavy weapons in europe.']"
the african union has proposed a peacekeeping mission to help somalia's struggling transitional government stabilize somalia.,"the african union has proposed a peacekeeping mission to aid the struggling transitional government in stabilizing somalia, particularly after the withdrawal of ethiopian forces.",3.5999999046325684,['अफ्रीकी संघ ने सोमालिया को स्थिर बनाने में संघर्षरत संक्रमणात्मक सरकार की सहायता करने के लिए विशेष रूप से एथियोपियन बलों की वापसी के बाद शांतिkeeping मिशन का प्रस्ताव किया है।'],['अफ्रीकी संघ ने सोमालिया के संघर्षरत संक्रमणात्मक सरकार को सोमालिया को स्थिर बनाने में मदद करने के लिए एक शांतिkeeping मिशन का प्रस्ताव किया है।']
reports state that the syrian government was concealing a nuclear facility at the attacked site.,u.n. experts have begun analyzing reports that state the syrian government was concealing a nuclear facility at the attacked site.,4.199999809265137,"['उ.एन. विशेषज्ञों ने रिपोर्टों का विश्लेषण आरंभ किया है, जिनमें कहा गया है कि सीरिया सरकार आक्रमण स्थल पर एक परमाणु संयंत्र को छुपा रही है।']",['रिपोर्टों में कहा गया है कि सीरिया की सरकार हमलावर स्थल पर एक परमाणु संयंत्र को छुपा रही थी।']
the drug is also known as ice or shabu.,methamphetamine is also known as ice.,3.400000095367432,['मेथमफेटामिन को बर्फ के रूप में भी जाना जाता है।'],['इस दवा को बर्फ या शब्यू भी कहते हैं।']
"national, regional and international efforts to end the illicit trade in small arms and light weapons.",the global community must cooperate to end illicit trade of small arms and light weapons.,4.0,['वैश्विक समुदाय को लघु और हल्के हथियारों के अवैध व्यापार को समाप्त करने के लिए सहयोग करना चाहिए।'],"['छोटे हथियारों और हल्के हथियारों के अवैध व्यापार को समाप्त करने के लिए राष्ट्रीय, क्षेत्रीय और अंतर्राष्ट्रीय प्रयास।']"
religious extremism continues in pakistan despite the banning of militant groups.,religious extremism continues in pakistan despite the banning of militant groups by the pakistani government.,4.0,['पाकिस्तान में धार्मिक उग्रवाद पाकिस्तान सरकार द्वारा आतंकवादी गुटों को प्रतिबंधित करने के बावजूद जारी है।'],['आतंकवादी गुटों को प्रतिबंधित करने के बावजूद पाकिस्तान में धार्मिक उग्रवाद जारी है।']
